Date,Open,High,Low,Close,Adj Close,Volume
2021-10-20,0.008729,0.008763,0.008729,0.008759,0.008759,118
2021-10-21,0.008742,0.008798,0.008742,0.008779,0.008779,250
2021-10-22,0.008770,0.008818,0.008766,0.008818,0.008818,142
2021-10-25,0.008797,0.008810,0.008793,0.008795,0.008795,153
2021-10-26,0.008784,0.008784,0.008753,0.008760,0.008760,100
2021-10-27,0.008762,0.008819,0.008762,0.008791,0.008791,536
2021-10-28,0.008788,0.008827,0.008787,0.008815,0.008815,273
2021-10-29,0.008811,0.008818,0.008775,0.008779,0.008779,111
2021-11-01,0.008765,0.008775,0.008744,0.008775,0.008775,68
2021-11-02,0.008768,0.008813,0.008765,0.008776,0.008776,47
2021-11-03,0.008780,0.008794,0.008762,0.008779,0.008779,72
2021-11-04,0.008756,0.008806,0.008754,0.008793,0.008793,109
2021-11-05,0.008792,0.008822,0.008772,0.008819,0.008819,87
2021-11-08,0.008811,0.008841,0.008803,0.008832,0.008832,37
2021-11-09,0.008850,0.008871,0.008850,0.008863,0.008863,735
2021-11-10,0.008842,0.008842,0.008777,0.008786,0.008786,35
2021-11-11,0.008768,0.008782,0.008765,0.008765,0.008765,55
2021-11-12,0.008763,0.008778,0.008763,0.008775,0.008775,29
2021-11-15,0.008778,0.008780,0.008774,0.008774,0.008774,63106
2021-11-16,0.008763,0.008765,0.008707,0.008721,0.008721,109976
2021-11-17,0.008709,0.008779,0.008699,0.008764,0.008764,117171
2021-11-18,0.008763,0.008783,0.008736,0.008753,0.008753,91937
2021-11-19,0.008753,0.008806,0.008732,0.008778,0.008778,142101
2021-11-22,0.008771,0.008772,0.008700,0.008701,0.008701,128955
2021-11-23,0.008708,0.008736,0.008682,0.008691,0.008691,102908
2021-11-24,0.008689,0.008710,0.008656,0.008662,0.008662,104237
2021-11-25,0.008665,0.008678,0.008662,0.008670,0.008670,104237
2021-11-26,0.008665,0.008848,0.008662,0.008842,0.008842,268904
2021-11-29,0.008817,0.008851,0.008775,0.008794,0.008794,150483
2021-11-30,0.008802,0.008887,0.008780,0.008842,0.008842,221934
2021-12-01,0.008836,0.008876,0.008801,0.008868,0.008868,149833
2021-12-02,0.008864,0.008873,0.008824,0.008837,0.008837,106347
2021-12-03,0.008834,0.008885,0.008802,0.008880,0.008880,142016
2021-12-06,0.008858,0.008861,0.008806,0.008811,0.008811,120464
2021-12-07,0.008812,0.008818,0.008789,0.008801,0.008801,134772
2021-12-08,0.008806,0.008825,0.008775,0.008798,0.008798,140995
2021-12-09,0.008794,0.008829,0.008787,0.008813,0.008813,149469
2021-12-10,0.008811,0.008833,0.008788,0.008817,0.008817,27970
2021-12-13,0.008815,0.008818,0.008798,0.008808,0.008808,822
2021-12-14,0.008806,0.008819,0.008796,0.008798,0.008798,584
2021-12-15,0.008796,0.008805,0.008757,0.008774,0.008774,159
2021-12-16,0.008772,0.008810,0.008765,0.008809,0.008809,95
2021-12-17,0.008803,0.008844,0.008787,0.008801,0.008801,341
2021-12-20,0.008800,0.008824,0.008798,0.008798,0.008798,77
2021-12-21,0.008801,0.008804,0.008761,0.008767,0.008767,51
2021-12-22,0.008773,0.008775,0.008749,0.008762,0.008762,230
2021-12-23,0.008767,0.008767,0.008740,0.008743,0.008743,22
2021-12-27,0.008749,0.008749,0.008704,0.008704,0.008704,1307
2021-12-28,0.008715,0.008716,0.008700,0.008710,0.008710,415
2021-12-29,0.008708,0.008715,0.008698,0.008700,0.008700,52
2021-12-30,0.008697,0.008697,0.008683,0.008691,0.008691,25
2021-12-31,0.008689,0.008694,0.008686,0.008694,0.008694,21
2022-01-03,0.008674,0.008695,0.008669,0.008672,0.008672,27
2022-01-04,0.008664,0.008668,0.008597,0.008612,0.008612,70
2022-01-05,0.008612,0.008644,0.008606,0.008609,0.008609,48
2022-01-06,0.008617,0.008645,0.008616,0.008625,0.008625,31
2022-01-07,0.008621,0.008655,0.008620,0.008655,0.008655,256
2022-01-10,0.008649,0.008689,0.008635,0.008681,0.008681,32
2022-01-11,0.008671,0.008680,0.008647,0.008670,0.008670,219
2022-01-12,0.008672,0.008743,0.008664,0.008743,0.008743,144
2022-01-13,0.008721,0.008771,0.008721,0.008767,0.008767,430
2022-01-14,0.008757,0.008808,0.008757,0.008783,0.008783,607
2022-01-18,0.008748,0.008748,0.008698,0.008726,0.008726,137
2022-01-19,0.008727,0.008755,0.008718,0.008755,0.008755,43
2022-01-20,0.008752,0.008775,0.008741,0.008760,0.008760,379
2022-01-21,0.008771,0.008802,0.008771,0.008799,0.008799,105
2022-01-24,0.008787,0.008814,0.008778,0.008791,0.008791,82
2022-01-25,0.008784,0.008794,0.008767,0.008779,0.008779,556
2022-01-26,0.008779,0.008788,0.008722,0.008731,0.008731,116
2022-01-27,0.008721,0.008726,0.008664,0.008674,0.008674,76
2022-01-28,0.008667,0.008686,0.008651,0.008681,0.008681,57
2022-01-31,0.008675,0.008702,0.008659,0.008697,0.008697,89
2022-02-01,0.008686,0.008729,0.008685,0.008719,0.008719,82
2022-02-02,0.008716,0.008756,0.008716,0.008744,0.008744,82
2022-02-03,0.008699,0.008712,0.008694,0.008709,0.008709,9783
