Date,Open,High,Low,Close,Adj Close,Volume
2021-04-12,63.599998,64.150002,63.299999,63.790001,61.712841,3143800
2021-04-13,63.590000,63.680000,62.450001,63.310001,61.248478,4471600
2021-04-14,63.590000,64.779999,63.360001,64.239998,62.148186,4234400
2021-04-15,64.879997,64.919998,63.799999,64.570000,62.467445,2632500
2021-04-16,65.269997,65.510002,64.260002,64.680000,62.573860,3698800
2021-04-19,64.800003,65.040001,63.939999,64.550003,62.448097,2566600
2021-04-20,64.000000,64.050003,62.279999,62.480000,60.445499,4532200
2021-04-21,62.459999,65.019997,62.375000,64.820000,62.709301,4283500
2021-04-22,64.000000,64.050003,60.720001,60.930000,58.945972,12028900
2021-04-23,61.099998,62.490002,60.450001,62.110001,60.087551,5682300
2021-04-26,62.360001,62.820000,61.930000,62.200001,60.174618,4871600
2021-04-27,62.270000,62.849998,61.720001,62.650002,60.609966,3781300
2021-04-28,63.029999,64.065002,62.700001,63.310001,61.248478,5584300
2021-04-29,63.820000,64.690002,63.435001,64.059998,61.974049,4366000
2021-04-30,63.450001,63.709999,62.299999,62.500000,60.464844,4932300
2021-05-03,63.180000,65.035004,63.119999,64.550003,62.448097,6327800
2021-05-04,64.250000,66.269997,63.799999,66.220001,64.063721,7367200
2021-05-05,66.489998,68.235001,66.139999,68.070000,65.853470,7467100
2021-05-06,68.019997,69.089996,67.169998,69.040001,66.791885,4670600
2021-05-07,68.349998,69.320000,67.779999,69.040001,66.791885,5174900
2021-05-10,69.750000,70.599998,68.660004,68.730003,66.491989,5039000
2021-05-11,67.839996,68.900002,67.199997,68.570000,66.337196,5693400
2021-05-12,68.750000,69.099998,67.400002,67.599998,65.398773,4886200
2021-05-13,67.459999,68.599998,67.320000,68.080002,65.863144,3068400
2021-05-14,68.500000,70.040001,68.370003,69.830002,67.556168,4817200
2021-05-17,69.580002,71.080002,69.470001,70.910004,68.600998,3607500
2021-05-18,71.000000,71.379997,69.510002,69.529999,67.265938,3523800
2021-05-19,68.500000,68.910004,67.269997,68.550003,66.317848,4398500
2021-05-20,68.459999,68.720001,67.860001,68.260002,66.037285,3126500
2021-05-21,68.680000,69.599998,68.550003,68.830002,66.588730,3855700
2021-05-24,69.589996,70.010002,69.095001,69.550003,67.285286,3420100
2021-05-25,69.459999,70.449997,68.959999,69.040001,66.791885,4419400
2021-05-26,68.830002,69.639999,68.209999,69.570000,67.304626,6059200
2021-05-27,69.320000,69.959999,68.239998,68.660004,67.099403,6256600
2021-05-28,69.080002,69.169998,67.709999,68.419998,66.864853,3815200
2021-06-01,69.169998,70.529999,68.849998,70.410004,68.809631,4139100
2021-06-02,70.320000,70.320000,68.860001,68.949997,67.382805,4797800
2021-06-03,69.349998,70.699997,68.441002,70.610001,69.005081,4322500
2021-06-04,71.000000,71.139999,69.879997,70.370003,68.770538,3041900
2021-06-07,70.370003,70.470001,68.889999,69.239998,67.666214,2803900
2021-06-08,69.019997,69.720001,68.309998,69.379997,67.803032,3469400
2021-06-09,69.250000,69.510002,68.470001,68.839996,67.275307,3379200
2021-06-10,69.989998,70.169998,67.949997,67.989998,66.444633,4022000
2021-06-11,68.470001,69.019997,67.839996,68.000000,66.454407,2726100
2021-06-14,67.830002,68.180000,66.629997,66.959999,65.438042,3712800
2021-06-15,66.910004,67.425003,66.440002,67.220001,65.692131,3255000
2021-06-16,67.010002,67.120003,65.199997,65.589996,64.099182,5428800
2021-06-17,65.769997,65.800003,62.330002,63.540001,62.095779,5696100
2021-06-18,62.549999,63.049999,61.880001,61.980000,60.571236,8745300
2021-06-21,63.139999,63.949001,62.790001,63.110001,61.675552,5260000
2021-06-22,63.459999,63.820000,62.680000,63.500000,62.056686,4019100
2021-06-23,64.000000,64.269997,63.099998,63.150002,61.714645,3254400
2021-06-24,63.779999,63.830002,62.759998,63.110001,61.675552,4253700
2021-06-25,63.250000,63.869999,63.110001,63.290001,61.851463,4259700
2021-06-28,63.299999,63.299999,62.169998,62.900002,61.470325,2727000
2021-06-29,63.279999,63.810001,62.580002,62.980000,61.548508,2652900
2021-06-30,62.849998,63.619999,62.750000,63.279999,61.841686,3356500
2021-07-01,64.220001,64.419998,63.419998,63.500000,62.056686,3324700
2021-07-02,63.330002,63.770000,62.799999,63.509998,62.066456,3172800
2021-07-06,63.400002,63.450001,61.404999,61.930000,60.522373,3727000
2021-07-07,61.700001,62.490002,61.094002,62.250000,60.835098,3424300
2021-07-08,61.000000,62.020000,60.650002,61.410000,60.014191,4251300
2021-07-09,62.230000,63.669998,62.099998,63.080002,61.646236,5063200
2021-07-12,62.560001,63.599998,61.974998,63.220001,61.783051,3100400
2021-07-13,63.419998,63.689999,62.320000,62.700001,61.274872,3074500
2021-07-14,62.939999,63.645000,62.169998,62.320000,60.903507,2571700
2021-07-15,61.799999,62.720001,61.689999,61.910000,60.502827,2745800
2021-07-16,61.299999,61.720001,59.799999,60.009998,58.646011,6961300
2021-07-19,58.139999,58.480000,57.055000,57.790001,56.476475,7815400
2021-07-20,58.139999,59.189999,57.627998,58.619999,57.287605,6771700
2021-07-21,59.520000,60.049999,59.055000,59.730000,58.372379,7428300
2021-07-22,58.560001,60.889999,58.000000,60.480000,59.105331,7111300
2021-07-23,60.840000,61.279999,59.799999,60.110001,58.743740,4690500
2021-07-26,60.200001,62.040001,60.200001,62.009998,60.600552,6534300
2021-07-27,61.509998,62.419998,60.860001,61.950001,60.541920,3568500
2021-07-28,61.830002,62.299999,61.060001,61.869999,60.463734,4113600
2021-07-29,62.439999,62.930000,62.009998,62.599998,61.177139,3708600
2021-07-30,62.490002,63.224998,61.665001,62.160000,60.747143,4646800
2021-08-02,62.299999,63.590000,61.189999,61.220001,59.828514,3714500
2021-08-03,61.150002,62.270000,60.154999,62.230000,60.815552,4819700
2021-08-04,61.740002,62.200001,60.980000,60.990002,59.603741,3340100
2021-08-05,61.290001,61.799999,60.900002,61.000000,59.613510,3037100
2021-08-06,61.610001,62.369999,61.549999,62.000000,60.590778,3141600
2021-08-09,61.720001,62.224998,61.360001,61.820000,60.414875,3178100
2021-08-10,62.020000,63.570000,61.939999,63.119999,61.685322,3560000
2021-08-11,63.419998,64.300003,63.220001,64.239998,62.779865,3583600
2021-08-12,64.360001,64.620003,63.303001,64.010002,62.555096,3581400
2021-08-13,63.970001,64.099998,63.349998,63.689999,62.242367,2384500
2021-08-16,63.200001,63.595001,62.139999,63.320000,61.880779,3163400
2021-08-17,62.689999,62.875000,61.139999,62.310001,60.893734,3974300
2021-08-18,61.910000,62.830002,61.709999,61.880001,60.473511,4574000
2021-08-19,61.040001,61.389999,60.150002,60.549999,59.173737,3981600
2021-08-20,60.410000,61.110001,60.320000,60.889999,59.506012,3203600
2021-08-23,61.500000,62.419998,61.459999,62.060001,60.649418,3439900
2021-08-24,62.459999,63.529999,62.459999,63.259998,61.822140,2896000
2021-08-25,63.299999,64.180000,62.820000,63.869999,62.418278,3246700
2021-08-26,63.840000,64.559998,63.470001,63.650002,62.203278,3618500
2021-08-27,64.190002,65.855003,64.120003,65.379997,63.893951,5347900
2021-08-30,65.000000,65.328003,63.950001,63.980000,63.202465,3925000
2021-08-31,63.700001,63.880001,62.689999,62.900002,62.135590,5450000
2021-09-01,62.830002,63.000000,61.810001,62.540001,61.779964,3949200
2021-09-02,62.759998,63.360001,62.419998,62.619999,61.858990,3414600
2021-09-03,62.450001,62.825001,61.669998,62.119999,61.365067,3690400
2021-09-07,61.980000,62.299999,61.639999,61.869999,61.118107,2514300
2021-09-08,61.830002,62.110001,60.509998,60.689999,59.952446,4629000
2021-09-09,60.250000,61.189999,60.070000,60.279999,59.547428,4439100
2021-09-10,60.849998,61.439999,60.340000,60.410000,59.675850,4092600
2021-09-13,61.270000,61.590000,60.215000,60.720001,59.982082,4549200
2021-09-14,61.240002,61.299999,59.521999,59.650002,58.925087,4493600
2021-09-15,59.750000,60.669998,59.669998,60.200001,59.468403,5167600
2021-09-16,60.139999,60.320000,59.070000,59.470001,58.747276,4650700
2021-09-17,58.799999,59.169998,57.470001,57.750000,57.048176,9622900
2021-09-20,56.259998,57.130001,55.310001,56.180000,55.497257,7683900
2021-09-21,56.590000,56.860001,55.209999,55.529999,54.855156,6156400
2021-09-22,56.259998,56.980000,56.255001,56.299999,55.615799,6823800
2021-09-23,56.770000,58.044998,56.599998,57.430000,56.732067,7814100
2021-09-24,57.200001,57.340000,56.740002,56.810001,56.119602,7964900
2021-09-27,56.880001,60.380001,56.880001,59.689999,58.964600,12374000
2021-09-28,60.150002,60.645000,59.139999,59.459999,58.737392,6681800
2021-09-29,59.459999,59.599998,58.770000,58.820000,58.105171,4578800
2021-09-30,58.919998,59.169998,57.549999,57.560001,56.860485,4929000
2021-10-01,57.669998,59.009998,57.250000,58.580002,57.868092,6925300
2021-10-04,58.580002,59.000000,57.680000,58.240002,57.532223,5652900
2021-10-05,58.259998,59.445000,58.099998,59.099998,58.381767,5646200
2021-10-06,58.360001,58.570000,56.299999,57.160000,56.465347,8699100
2021-10-07,57.889999,59.470001,57.790001,58.509998,57.798939,7235900
2021-10-08,58.810001,59.290001,58.400002,58.709999,57.996510,4259000
2021-10-11,59.250000,59.779999,58.209999,58.230000,57.522343,4139000
2021-10-12,58.020000,58.369999,57.500000,57.740002,57.038300,5443800
2021-10-13,57.919998,58.049999,56.650002,56.910000,56.218384,7689800
2021-10-14,57.430000,58.779999,57.139999,58.740002,58.026146,6430400
2021-10-15,59.470001,59.730000,58.840000,58.959999,58.243469,4281500
2021-10-18,57.700001,59.389999,57.599998,58.950001,58.233593,4660100
2021-10-19,59.090000,59.270000,58.540001,59.189999,58.470676,3650600
2021-10-20,59.160000,60.608002,58.941002,59.889999,59.162170,5875300
2021-10-21,60.070000,61.169998,57.959999,59.259998,58.539825,8916600
2021-10-22,59.639999,60.189999,58.380001,58.400002,57.690277,5889500
2021-10-25,59.240002,59.535000,58.610001,58.709999,57.996510,6293200
2021-10-26,58.709999,59.759998,58.180000,58.709999,57.996510,6875200
2021-10-27,58.580002,58.580002,55.900002,56.000000,55.319443,11512700
2021-10-28,56.250000,56.860001,56.209999,56.570000,55.882515,5974400
2021-10-29,56.130001,56.650002,55.660000,55.970001,55.289810,5894900
2021-11-01,56.009998,57.980000,56.009998,57.439999,56.741943,7562000
2021-11-02,57.639999,58.740002,57.240002,58.470001,57.759426,5929500
2021-11-03,58.490002,59.584999,58.090000,59.049999,58.332378,6234300
2021-11-04,59.000000,59.014999,56.794998,57.169998,56.475224,9047900
2021-11-05,57.240002,58.744999,57.240002,58.310001,57.601372,4977600
2021-11-08,58.930000,59.680000,58.294998,58.570000,57.858212,4894100
2021-11-09,58.540001,59.119999,58.395000,58.790001,58.075539,4447800
2021-11-10,58.840000,59.290001,58.490002,58.759998,58.045898,5103900
2021-11-11,59.080002,59.980000,59.020000,59.680000,58.954723,4140400
2021-11-12,59.790001,60.549999,59.459999,60.060001,59.330105,3499400
2021-11-15,60.500000,60.820000,59.779999,59.919998,59.191803,3470400
2021-11-16,59.970001,59.990002,58.840000,58.860001,58.144688,4004700
2021-11-17,58.680000,58.980000,58.169998,58.340000,57.631008,3342400
2021-11-18,58.349998,58.369999,57.669998,57.980000,57.275379,3801500
2021-11-19,57.450001,57.520000,56.029999,57.340000,56.643158,7424300
2021-11-22,57.560001,59.290001,57.410000,58.790001,58.075539,5309200
2021-11-23,59.340000,59.720001,58.830002,59.180000,58.460796,5279400
2021-11-24,58.900002,59.369999,58.590000,58.630001,57.917484,3307100
2021-11-26,56.639999,57.770000,55.980000,57.599998,56.899998,4317500
2021-11-29,57.900002,58.380001,56.380001,56.860001,56.860001,4564300
2021-11-30,56.259998,56.490002,54.410000,54.930000,54.930000,10398200
2021-12-01,55.490002,55.799999,52.700001,52.759998,52.759998,9113300
2021-12-02,52.500000,53.474998,52.070000,53.180000,53.180000,7333300
2021-12-03,53.000000,53.820000,52.730000,53.070000,53.070000,6969100
2021-12-06,54.360001,54.717999,53.840000,53.880001,53.880001,6066400
2021-12-07,54.450001,55.380001,54.270000,54.860001,54.860001,5806900
2021-12-08,55.310001,55.480000,54.779999,54.910000,54.910000,5013700
2021-12-09,54.240002,54.580002,53.724998,54.389999,54.389999,5607700
2021-12-10,55.150002,55.259998,54.285000,54.680000,54.680000,3628300
2021-12-13,54.459999,54.650002,53.067001,53.320000,53.320000,5398800
2021-12-14,53.250000,54.500000,53.138000,53.880001,53.880001,4048700
2021-12-15,53.790001,54.070000,52.860001,54.040001,54.040001,4955200
2021-12-16,54.430000,55.360001,54.270000,54.599998,54.599998,5605900
2021-12-17,54.529999,54.665001,53.380001,54.099998,54.099998,10324000
2021-12-20,53.099998,53.590000,52.470001,53.509998,53.509998,6251000
2021-12-21,54.169998,54.810001,53.900002,54.200001,54.200001,4422000
2021-12-22,54.119999,54.380001,53.639999,54.230000,54.230000,3729600
2021-12-23,54.500000,55.702999,54.349998,55.139999,55.139999,6240200
2021-12-27,55.310001,55.889999,55.169998,55.869999,55.869999,3249000
2021-12-28,56.009998,57.000000,55.910000,56.630001,56.630001,4748100
2021-12-29,56.669998,57.110001,56.560001,57.060001,57.060001,3580900
2021-12-30,57.200001,57.830002,56.724998,56.779999,56.779999,3678700
2021-12-31,56.840000,56.991001,56.294998,56.720001,56.720001,3093900
2022-01-03,57.200001,57.900002,56.790001,56.869999,56.869999,5231900
2022-01-04,57.250000,58.700001,57.099998,58.410000,58.410000,9068000
2022-01-05,58.790001,59.590000,58.314999,58.349998,58.349998,6706300
2022-01-06,58.490002,58.860001,57.240002,58.240002,58.240002,5820800
2022-01-07,58.630001,59.514999,58.430000,59.099998,59.099998,4633100
2022-01-10,58.840000,59.299999,57.985001,58.400002,58.400002,5544300
2022-01-11,59.049999,59.470001,58.410000,59.180000,59.180000,5720400
2022-01-12,59.514999,60.139999,58.889999,59.259998,59.259998,3742400
2022-01-13,59.299999,60.227001,59.207001,59.939999,59.939999,4482600
2022-01-14,59.709999,60.830002,59.290001,60.740002,60.740002,6791200
2022-01-18,60.759998,61.148998,59.570000,60.200001,60.200001,4796900
2022-01-19,60.759998,60.919998,59.389999,59.840000,59.840000,4351100
2022-01-20,59.900002,60.049999,57.770000,57.810001,57.810001,5765700
2022-01-21,57.680000,57.770000,56.540001,56.720001,56.720001,6189500
2022-01-24,55.700001,56.820000,54.599998,56.619999,56.619999,8872700
2022-01-25,55.889999,57.459999,54.639000,57.180000,57.180000,5644100
2022-01-26,57.430000,58.250000,56.650002,57.220001,57.220001,6126000
2022-01-27,58.740002,61.290001,58.740002,60.180000,60.180000,11664200
2022-01-28,60.709999,61.099998,59.070000,60.040001,60.040001,6971900
2022-01-31,59.500000,60.049999,58.279999,59.730000,59.730000,8056100
2022-02-01,59.799999,61.990002,59.700001,61.810001,61.810001,6659400
2022-02-02,61.709999,62.490002,61.119999,61.660000,61.660000,5463400
2022-02-03,61.500000,62.445000,61.154999,61.209999,61.209999,5298983
